text,label,score,created_at
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.8785508634322776,2025-07-28 05:41:52
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8637239470747813,2025-07-26 01:10:00
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9793321678258052,2025-07-29 05:27:51
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8489196519063109,2025-08-09 18:23:25
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.929076234584598,2025-08-08 08:00:51
Bitcoin is in a steep correction. This is making me nervous. 😩 #cryptocurrency,BEARISH,0.9346511960960768,2025-08-06 17:29:18
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9504326809270074,2025-07-22 19:18:09
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8374636336220044,2025-08-03 22:23:36
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9894984806486968,2025-07-26 07:17:22
Bitcoin is experiencing a major sell-off. This is not good. #Bitcoin,BEARISH,0.9882774568232208,2025-08-12 01:59:08
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9672355831810888,2025-08-01 03:54:22
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9793774799629116,2025-07-23 09:58:44
Bitcoin is falling hard. A dump is coming. #BTC,BEARISH,0.9962656676046112,2025-08-05 16:55:17
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.9543040472940212,2025-08-06 23:52:06
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.8703619435906298,2025-08-13 06:25:11
Bitcoin is a great long-term hold. #crypto,BULLISH,0.9947109506423474,2025-07-22 07:22:02
Bitcoin is falling hard. A dump is coming. #BTC,BEARISH,0.9912678185119522,2025-08-06 11:29:04
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9029976836749724,2025-07-30 01:24:51
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9305144780044506,2025-08-05 17:41:07
Bitcoin price has been pretty stable this week. #BTC,NEUTRAL,0.8867845108243759,2025-07-15 13:03:45
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.926028136949682,2025-08-04 05:28:09
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9501989100708382,2025-07-25 03:39:46
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9854084687850824,2025-08-05 19:20:39
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.900979644724072,2025-08-04 05:03:16
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.9141535289544782,2025-08-08 04:10:54
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9533455810037874,2025-08-11 07:29:10
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8161559977638835,2025-08-08 04:03:30
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTC,BEARISH,0.907351958756003,2025-08-04 03:40:23
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.89724236667259,2025-08-02 19:06:00
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8814620000954911,2025-07-20 04:20:07
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.9069930500504436,2025-07-20 03:28:03
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9747049248633144,2025-08-07 19:48:39
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.8767900587528321,2025-07-26 04:00:32
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.983569357837092,2025-07-17 04:48:59
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.9348134290435606,2025-08-01 15:29:23
Bitcoin is on the verge of a major breakout. #BTCUSDT,BULLISH,0.9923672278657184,2025-08-04 18:01:57
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9748904644871468,2025-08-10 18:29:04
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8769664046391777,2025-07-26 23:24:07
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.9458581259842488,2025-07-16 12:37:36
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8946085946958537,2025-08-05 04:19:50
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9780416379048844,2025-08-11 13:21:21
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.981806918552272,2025-08-03 05:28:11
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8727242696971048,2025-08-09 05:34:15
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.8592275610292247,2025-08-04 12:26:39
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8546744484901034,2025-07-27 04:34:25
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8890323757449864,2025-07-22 02:31:13
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8175468357698791,2025-07-27 20:22:54
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9554522108179696,2025-08-09 00:10:26
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9628537389856822,2025-08-05 15:59:14
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.920748575445662,2025-07-26 04:07:48
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8734127696857492,2025-07-18 04:16:40
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.8753896497449867,2025-07-14 22:21:45
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8785392580171898,2025-08-08 13:18:27
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9190185251459708,2025-08-11 19:38:45
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9633127934589344,2025-08-02 22:56:22
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8083101598671386,2025-08-06 05:46:20
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9441852714744474,2025-07-19 04:16:04
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9072183059190616,2025-07-21 16:46:44
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.99628336642271,2025-07-15 00:52:44
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9651403200539804,2025-07-24 15:11:25
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.8992689706453793,2025-08-13 02:09:50
Bitcoin is showing some strong positive momentum. #crypto,BULLISH,0.94345563726046,2025-07-27 23:23:05
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9886339623076782,2025-08-12 23:29:35
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.9262737875091152,2025-07-20 11:26:56
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9596308520022312,2025-08-04 01:07:52
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #Bitcoin,BEARISH,0.9571489986096388,2025-08-02 07:39:01
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.914798297037569,2025-07-25 08:20:53
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.919073815504708,2025-08-13 04:20:43
Bitcoin is a great long-term hold. #crypto,BULLISH,0.9693776884024932,2025-07-28 16:31:49
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9687870732866952,2025-08-05 05:11:24
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.861254543067564,2025-07-26 14:44:12
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9452826641530372,2025-08-12 02:14:31
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9265389938399932,2025-07-30 03:45:59
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.9085578466451713,2025-07-15 04:16:16
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.9114008441693656,2025-08-05 11:22:30
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9969222402913528,2025-08-11 14:52:27
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.9355682712089224,2025-07-29 21:24:25
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9195459260567768,2025-07-28 15:43:58
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9207980093705636,2025-07-14 21:27:30
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.8710224095238379,2025-08-07 00:06:39
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.866868309072906,2025-08-03 20:04:15
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.8879711535596997,2025-07-23 14:05:01
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9225452087700888,2025-07-26 19:25:06
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.8432073607019691,2025-07-23 20:50:34
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9029091897115948,2025-08-08 10:58:53
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.9370565580654788,2025-07-27 06:13:18
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.9028275138728148,2025-08-08 15:40:21
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9903210696768268,2025-07-17 07:48:07
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9702012880588872,2025-08-11 02:35:33
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.9364456624997484,2025-07-28 11:03:36
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.9025334720433772,2025-07-23 05:39:15
Bitcoin seems to be losing all its value. #crypto,BEARISH,0.984090648002604,2025-07-14 20:34:55
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.9261049777583608,2025-07-26 15:53:25
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.8811825375449408,2025-07-26 08:27:36
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8308779046228789,2025-07-23 03:37:13
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.9339209984530434,2025-07-15 13:04:05
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9546356748937894,2025-08-13 01:01:45
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8616217074592434,2025-08-10 22:15:37
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9245296623280164,2025-07-16 14:56:53
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9643111943103356,2025-07-17 04:15:27
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.930752655644182,2025-07-27 14:02:55
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.939547839706982,2025-07-15 11:16:00
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9762831957351894,2025-08-06 05:03:41
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9907460575046476,2025-08-01 07:16:04
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9576231016235064,2025-07-27 16:39:26
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9313876179083116,2025-07-26 05:58:29
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.8329480795388069,2025-07-20 03:20:35
Bitcoin is in a steep correction. This is making me nervous. 😩 #cryptocurrency,BEARISH,0.9436831185018464,2025-08-13 13:42:54
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9610073739238176,2025-08-13 04:11:08
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.981571657815207,2025-07-17 00:33:55
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9084471024916811,2025-08-12 06:34:39
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8673436492247641,2025-07-15 09:30:37
Bitcoin is having a major pump right now! To the moon! 🚀 #BTC,BULLISH,0.9960213475057832,2025-07-29 23:14:49
Bitcoin is looking bearish on the charts. Stay away! #BTCUSDT,BEARISH,0.9762687917120924,2025-08-08 02:22:32
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9654062705114188,2025-07-31 05:12:43
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9038500576822242,2025-07-21 01:22:56
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8902664131838317,2025-07-24 09:40:57
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8735013247804384,2025-07-28 22:06:48
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9176557634481116,2025-07-20 05:37:20
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9727622198839564,2025-08-13 13:15:21
Bitcoin is showing some strong positive momentum. #cryptocurrency,BULLISH,0.9344923101795692,2025-07-24 19:13:07
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8125762600677341,2025-07-23 20:21:49
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.9620040766085626,2025-07-30 03:02:54
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.8362803590935932,2025-07-19 14:56:21
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9796136019343036,2025-07-25 21:20:31
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.920352692940534,2025-08-11 10:57:07
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9289440098597236,2025-07-17 07:16:28
Bitcoin is having a major pump right now! To the moon! 🚀 #BTC,BULLISH,0.9499612533713052,2025-07-27 01:57:11
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.9252078009278676,2025-07-17 15:51:41
Bitcoin price has been pretty stable this week. #cryptocurrency,NEUTRAL,0.937002819658712,2025-07-29 03:19:19
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.902896579542477,2025-07-25 03:52:02
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9064642647751602,2025-08-03 22:25:34
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8702253328138949,2025-08-03 20:18:04
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9394577886831132,2025-07-28 19:50:20
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9372665180982828,2025-08-10 12:30:59
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.9156085218125284,2025-07-29 20:40:51
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.9244139308589724,2025-07-26 18:03:22
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9980046692592324,2025-07-23 08:39:50
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9219662776896176,2025-08-01 11:44:19
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.9261560913968064,2025-07-19 00:04:45
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9658180242710328,2025-07-16 03:25:53
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9106673769449252,2025-07-18 04:21:02
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.8276969270798377,2025-07-30 08:41:47
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9893868279796888,2025-07-30 01:23:29
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8714675935204877,2025-08-02 13:36:03
Bitcoin price has been pretty stable this week. #BTC,NEUTRAL,0.8341916632221396,2025-08-10 17:16:03
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.945347887120745,2025-08-03 19:24:16
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9081684856231552,2025-07-18 00:55:37
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.9367793287034152,2025-07-26 07:19:38
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.9413026763976576,2025-07-19 03:03:04
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.8998772155422604,2025-07-23 12:40:54
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.955163461368038,2025-07-24 23:43:51
Bitcoin price has been pretty stable this week. #BTCUSDT,NEUTRAL,0.8475165961683121,2025-08-06 03:57:33
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.9630214927468824,2025-07-25 00:02:01
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.9528250009184688,2025-08-06 16:51:35
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.963592771858758,2025-08-09 08:51:59
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9634325027070602,2025-08-02 08:55:56
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.902689540356132,2025-07-31 16:31:45
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9962047757851168,2025-07-18 04:12:21
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9841122855384038,2025-07-17 15:31:51
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.942188803126,2025-08-02 06:22:55
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.9577346650874344,2025-08-06 17:40:40
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9676800655439148,2025-08-01 01:24:29
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.94058086047142,2025-08-11 23:08:28
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9927371579260578,2025-07-31 01:10:43
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.9779204481081536,2025-07-21 22:51:49
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9740751448380728,2025-08-04 12:20:13
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.9340138195832596,2025-07-31 06:34:08
